key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,34,89,1,0,0,response1disk,1.733,5,17,1,0,0,rectangle,5,17,1,0,0,,-1,"[91,158,156,16,77,68,17,144,46,83]",5,17,1,0,0,0,4,4,26,1,DarkGreen,DarkGreen.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-83,113,1,0,0,response7disk,4.803,4,-1,1,0,0,rectangle,4,-1,1,0,0,,-4,"[91,158,156,16,77,68,17,144,46,83]",4,-1,1,0,0,0,5,5,69,1,Pink,Pink.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-105,39,1,0,0,response7disk,2.135,0,9,1,0,0,rectangle,0,9,1,0,0,,1,"[91,158,156,16,77,68,17,144,46,83]",0,9,1,0,0,0,6,6,5,1,Red,Red.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-87,-34,1,0,0,response5disk,4.619,1,22,1,0,0,rectangle,1,22,1,0,0,,-4,"[91,158,156,16,77,68,17,144,46,83]",1,22,1,0,0,0,7,7,43,1,Pink,Pink.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,65,124,1,0,0,response1disk,2.368,14,5,1,0,0,rectangle,14,5,1,0,0,,-4,"[91,158,156,16,77,68,17,144,46,83]",14,5,1,0,0,0,8,8,0,1,Red,Red.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-42,99,1,0,0,response7disk,1.853,-1,4,1,0,0,rectangle,-1,4,1,0,0,,-4,"[91,158,156,16,77,68,17,144,46,83]",-1,4,1,0,0,0,9,9,28,1,DarkGreen,DarkGreen.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-72,-106,1,0,0,response5disk,2.668,-5,-4,1,0,0,rectangle,-5,-4,1,0,0,,3,"[91,158,156,16,77,68,17,144,46,83]",-5,-4,1,0,0,0,10,10,32,1,Turquiose,Turquiose.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-40,-110,1,0,0,response5disk,0.952,-21,7,1,0,0,rectangle,-21,7,1,0,0,,-1,"[91,158,156,16,77,68,17,144,46,83]",-21,7,1,0,0,0,11,11,33,1,Turquiose,Turquiose.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-29,69,1,0,0,response7disk,1.484,-10,2,1,0,0,rectangle,-10,2,1,0,0,,-4,"[91,158,156,16,77,68,17,144,46,83]",-10,2,1,0,0,0,12,12,52,1,Purple,Purple.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-58,23,1,0,0,response7disk,1.918,-12,-8,1,0,0,rectangle,-12,-8,1,0,0,,3,"[91,158,156,16,77,68,17,144,46,83]",-12,-8,1,0,0,0,13,13,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
