key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
space,1.2153,space,0.9119,space,1.8835,space,4.1959,space,8.5648,space,2.8193,55.1328125,-112.4765625,1,0,0,response3disk_5,1,-4.578125,9.83203125,1,0,0,rectangle_8,-4.578125,9.83203125,1,0,0,3,-4.578125,9.83203125,1,0,0,0,0,0,5,1,trail3,trail3.jpg,trail3,trail3.jpg,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,92.6328125,-49.87109375,1,0,0,response3disk_5,2,5.19140625,15.18359375,1,0,0,rectangle_8,5.19140625,15.18359375,1,0,0,3,5.19140625,15.18359375,1,0,0,0,1,1,0,1,trail1,trail1.jpg,trail1,trail1.jpg,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-50.5,78.671875,1,0,0,response7disk_5,-4,-6.11328125,-14.14453125,1,0,0,rectangle_8,122.9882813,63.890625,1,0,0,3,3.93359375,-10.4921875,1,0,0,0,2,2,4,1,trail2,trail2.jpg,trail3,trail3.jpg,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,response1disk_7,3,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-80.3671875,41.78515625,1,0,0,response7disk_5,-3,-3.8125,2.22265625,1,0,0,rectangle_8,93.73046875,44.53515625,1,0,0,3,-2.55859375,-12.42578125,1,0,0,0,3,3,1,1,trail1,trail1.jpg,trail2,trail2.jpg,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,response1disk_7,3,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-27.81640625,-101.984375,1,0,0,response5disk_5,-1,-9.70703125,1.21484375,1,0,0,rectangle_8,-9.70703125,1.21484375,1,0,0,3,-9.70703125,1.21484375,1,0,0,0,4,4,2,1,trail1,trail1.jpg,trail3,trail3.jpg,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,44.4765625,97.83984375,1,0,0,response1disk_5,4,7.62890625,9.67578125,1,0,0,rectangle_8,7.62890625,9.67578125,1,0,0,3,7.62890625,9.67578125,1,0,0,0,5,5,3,1,trail2,trail2.jpg,trail2,trail2.jpg,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,space,10.8533,113.6484375,32.78125,1,0,0,response1disk,1.8295,9.51953125,11.5703125,1,0,0,rectangle,9.51953125,11.5703125,1,0,0,,-1,"[152,13,129,112,42,130,74,102,138,119]",9.51953125,11.5703125,1,0,0,0,0,0,61,1,Turquiose,Turquiose.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,-60.41796875,95.75,1,0,0,response7disk,2.8557,8.8671875,-1.2734375,1,0,0,rectangle,8.8671875,-1.2734375,1,0,0,,1,"[152,13,129,112,42,130,74,102,138,119]",8.8671875,-1.2734375,1,0,0,0,1,1,54,1,DarkGreen,DarkGreen.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,-51.0390625,90.11328125,1,0,0,response7disk,2.3776,6.7890625,-8.1015625,1,0,0,rectangle,6.7890625,-8.1015625,1,0,0,,-1,"[152,13,129,112,42,130,74,102,138,119]",6.7890625,-8.1015625,1,0,0,0,2,2,16,1,Yellow,Yellow.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_17h18.31.216,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,60.14675809,613d4999d6cec3e6772576d0,61bbc5c79a1c66460f44041e,61bbc60ce7ec0f522d4d0667,,,,,,-30.953125,-104.3242188,1,0,0,response5disk,2.2613,16.03125,0.52734375,1,0,0,rectangle,16.03125,0.52734375,1,0,0,,-4,"[152,13,129,112,42,130,74,102,138,119]",16.03125,0.52734375,1,0,0,0,3,3,77,1,Purple,Purple.jpg,LightBlue,LightBlue.jpg,,
