key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-49.84375,-104.359375,1,0,0,response5disk,1.3488,1.3828125,-6.56640625,1,0,0,rectangle,1.3828125,-6.56640625,1,0,0,,2,"[87,71,52,123,36,80,60,150,82,38]",1.3828125,-6.56640625,1,0,0,0,4,4,26,1,DarkGreen,DarkGreen.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-46.0390625,-94.60546875,1,0,0,response5disk,16.5514,-6.05859375,-2.8125,1,0,0,rectangle,-6.05859375,-2.8125,1,0,0,,3,"[87,71,52,123,36,80,60,150,82,38]",-6.05859375,-2.8125,1,0,0,0,5,5,69,1,Pink,Pink.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-25.078125,-89.48046875,1,0,0,response5disk,1.1172,-1.203125,1.1328125,1,0,0,rectangle,-1.203125,1.1328125,1,0,0,,3,"[87,71,52,123,36,80,60,150,82,38]",-1.203125,1.1328125,1,0,0,0,6,6,5,1,Red,Red.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,92.57421875,-33.97265625,1,0,0,response3disk,2.3023,-2.30859375,17.796875,1,0,0,rectangle,-2.30859375,17.796875,1,0,0,,-2,"[87,71,52,123,36,80,60,150,82,38]",-2.30859375,17.796875,1,0,0,0,7,7,43,1,Pink,Pink.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,96.39453125,55.6328125,1,0,0,response1disk,1.4345,3.6171875,-8.72265625,1,0,0,rectangle,3.6171875,-8.72265625,1,0,0,,1,"[87,71,52,123,36,80,60,150,82,38]",3.6171875,-8.72265625,1,0,0,0,8,8,0,1,Red,Red.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-40.546875,-68.83203125,1,0,0,response5disk,0.9678,-10.60546875,-8.62890625,1,0,0,rectangle,-10.60546875,-8.62890625,1,0,0,,2,"[87,71,52,123,36,80,60,150,82,38]",-10.60546875,-8.62890625,1,0,0,0,9,9,28,1,DarkGreen,DarkGreen.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,99.83203125,67.453125,1,0,0,response1disk,1.4004,-2.60546875,-12.046875,1,0,0,rectangle,-2.60546875,-12.046875,1,0,0,,1,"[87,71,52,123,36,80,60,150,82,38]",-2.60546875,-12.046875,1,0,0,0,10,10,32,1,Turquiose,Turquiose.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-52.515625,-68.234375,1,0,0,response5disk,1.617,0.390625,-4.37109375,1,0,0,rectangle,0.390625,-4.37109375,1,0,0,,-4,"[87,71,52,123,36,80,60,150,82,38]",0.390625,-4.37109375,1,0,0,0,11,11,33,1,Turquiose,Turquiose.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,88.390625,40.46484375,1,0,0,response1disk,1.0824,9.2109375,-6.9765625,1,0,0,rectangle,9.2109375,-6.9765625,1,0,0,,2,"[87,71,52,123,36,80,60,150,82,38]",9.2109375,-6.9765625,1,0,0,0,12,12,52,1,Purple,Purple.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-76.98828125,-142.015625,1,0,0,response5disk,0.7821,5.25,-9.9375,1,0,0,rectangle,5.25,-9.9375,1,0,0,,1,"[87,71,52,123,36,80,60,150,82,38]",5.25,-9.9375,1,0,0,0,13,13,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,116.5507813,-41.84375,1,0,0,response3disk,1.8168,8.23828125,-9.19921875,1,0,0,rectangle,8.23828125,-9.19921875,1,0,0,,1,"[87,71,52,123,36,80,60,150,82,38]",8.23828125,-9.19921875,1,0,0,0,14,14,71,1,LightBlue,LightBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,100.015625,-26.9453125,1,0,0,response3disk,1.5159,1.80078125,-1.80078125,1,0,0,rectangle,1.80078125,-1.80078125,1,0,0,,-3,"[87,71,52,123,36,80,60,150,82,38]",1.80078125,-1.80078125,1,0,0,0,15,15,59,1,Purple,Purple.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,56.97265625,89.4921875,1,0,0,response1disk,0.9318,5.15234375,24.609375,1,0,0,rectangle,5.15234375,24.609375,1,0,0,,2,"[87,71,52,123,36,80,60,150,82,38]",5.15234375,24.609375,1,0,0,0,16,16,24,1,DarkGreen,DarkGreen.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,110.9960938,-43.59765625,1,0,0,response3disk,2.4842,0.42578125,9.58203125,1,0,0,rectangle,0.42578125,9.58203125,1,0,0,,-1,"[87,71,52,123,36,80,60,150,82,38]",0.42578125,9.58203125,1,0,0,0,17,17,38,1,LightBlue,LightBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-55.5703125,-31.02734375,1,0,0,response5disk,1.5334,0.58984375,-16.95703125,1,0,0,rectangle,0.58984375,-16.95703125,1,0,0,,1,"[87,71,52,123,36,80,60,150,82,38]",0.58984375,-16.95703125,1,0,0,0,18,18,55,1,Turquiose,Turquiose.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-62.21875,-105.109375,1,0,0,response5disk,0.9322,3.5078125,-6.58984375,1,0,0,rectangle,3.5078125,-6.58984375,1,0,0,,-1,"[87,71,52,123,36,80,60,150,82,38]",3.5078125,-6.58984375,1,0,0,0,19,19,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,115.3203125,-27.265625,1,0,0,response3disk,1.333,-3.77734375,-0.875,1,0,0,rectangle,-3.77734375,-0.875,1,0,0,,-1,"[87,71,52,123,36,80,60,150,82,38]",-3.77734375,-0.875,1,0,0,0,20,20,8,1,Red,Red.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,106.3085938,57.87109375,1,0,0,response1disk,1.7006,6.03515625,3.265625,1,0,0,rectangle,6.03515625,3.265625,1,0,0,,-1,"[87,71,52,123,36,80,60,150,82,38]",6.03515625,3.265625,1,0,0,0,21,21,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,51.7734375,72.6875,1,0,0,response1disk,0.8342,-12.54296875,-10.3828125,1,0,0,rectangle,-12.54296875,-10.3828125,1,0,0,,3,"[87,71,52,123,36,80,60,150,82,38]",-12.54296875,-10.3828125,1,0,0,0,22,22,60,1,DarkGreen,DarkGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-44.9765625,-102.8554688,1,0,0,response5disk,1.9157,1.22265625,-2.5390625,1,0,0,rectangle,1.22265625,-2.5390625,1,0,0,,-1,"[87,71,52,123,36,80,60,150,82,38]",1.22265625,-2.5390625,1,0,0,0,23,23,29,1,DarkGreen,DarkGreen.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,86.234375,40.7578125,1,0,0,response1disk,1.0196,-6.0390625,-12.546875,1,0,0,rectangle,-6.0390625,-12.546875,1,0,0,,-3,"[87,71,52,123,36,80,60,150,82,38]",-6.0390625,-12.546875,1,0,0,0,24,24,15,1,Yellow,Yellow.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-44.953125,-75.30859375,1,0,0,response5disk,1.284,-13.5546875,-18.16796875,1,0,0,rectangle,-13.5546875,-18.16796875,1,0,0,,-3,"[87,71,52,123,36,80,60,150,82,38]",-13.5546875,-18.16796875,1,0,0,0,25,25,74,1,Purple,Purple.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,46.31640625,93.05859375,1,0,0,response1disk,1.8005,11.703125,18.609375,1,0,0,rectangle,11.703125,18.609375,1,0,0,,-3,"[87,71,52,123,36,80,60,150,82,38]",11.703125,18.609375,1,0,0,0,26,26,44,1,Purple,Purple.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-93.6640625,-35.3984375,1,0,0,response5disk,2.2358,18.984375,4.71875,1,0,0,rectangle,18.984375,4.71875,1,0,0,,-4,"[87,71,52,123,36,80,60,150,82,38]",18.984375,4.71875,1,0,0,0,27,27,37,1,LightBlue,LightBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-37.08203125,-72.01953125,1,0,0,response5disk,0.9823,5.1015625,-10.73828125,1,0,0,rectangle,5.1015625,-10.73828125,1,0,0,,-3,"[87,71,52,123,36,80,60,150,82,38]",5.1015625,-10.73828125,1,0,0,0,28,28,31,1,Turquiose,Turquiose.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,106.6835938,42.2265625,1,0,0,response1disk,1.2654,10.91796875,6.01171875,1,0,0,rectangle,10.91796875,6.01171875,1,0,0,,-2,"[87,71,52,123,36,80,60,150,82,38]",10.91796875,6.01171875,1,0,0,0,29,29,75,1,DarkBlue,DarkBlue.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,102.6171875,64.38671875,1,0,0,response1disk,0.8666,12.4296875,-4.53125,1,0,0,rectangle,12.4296875,-4.53125,1,0,0,,-4,"[87,71,52,123,36,80,60,150,82,38]",12.4296875,-4.53125,1,0,0,0,30,30,58,1,Pink,Pink.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h07.49.696,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,MacIntel,59.99880002,5da27a7689b88f0015b32142,61bbc5c79a1c66460f44041e,61bbc64bae5a1d964ba07bfa,,,-44.15625,-80.7890625,1,0,0,response5disk,1.3166,4.96484375,4.5390625,1,0,0,rectangle,4.96484375,4.5390625,1,0,0,,-3,"[87,71,52,123,36,80,60,150,82,38]",4.96484375,4.5390625,1,0,0,0,31,31,57,1,DarkBlue,DarkBlue.jpg,Yellow,Yellow.jpg,,
