key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
space,3.5855,space,21.2549,space,5.8362,space,9.7182,space,25.0235,space,8.2065,-40,-88,1,0,0,response5disk_5,-1,-4,0,1,0,0,rectangle_8,-4,0,1,0,0,1,-4,0,1,0,0,0,0,0,4,1,trail2,trail2.jpg,trail3,trail3.jpg,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,44,-105,1,0,0,response3disk_5,1,-9,9,1,0,0,rectangle_8,-9,9,1,0,0,1,-9,9,1,0,0,0,1,1,1,1,trail1,trail1.jpg,trail2,trail2.jpg,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,54,105,1,0,0,response1disk_5,4,-2,7,1,0,0,rectangle_8,-2,7,1,0,0,1,-2,7,1,0,0,0,2,2,3,1,trail2,trail2.jpg,trail2,trail2.jpg,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,57,105,1,0,0,response1disk_5,4,-1,-4,1,0,0,rectangle_8,-1,-4,1,0,0,1,-1,-4,1,0,0,0,3,3,5,1,trail3,trail3.jpg,trail3,trail3.jpg,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-97,-42,1,0,0,response5disk_5,-2,-5,0,1,0,0,rectangle_8,39,-106,1,0,0,1,-4,-6,1,0,0,0,4,4,2,1,trail1,trail1.jpg,trail3,trail3.jpg,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,response3disk_7,1,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,38,106,1,0,0,response1disk_5,4,3,2,1,0,0,rectangle_8,3,2,1,0,0,1,3,2,1,0,0,0,5,5,0,1,trail1,trail1.jpg,trail1,trail1.jpg,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,space,5.0488,-96,-51,1,0,0,response5disk,2.2685,-3,5,1,0,0,rectangle,-3,5,1,0,0,,-3,"[139,89,10,153,30,81,134,95,39,94]",-3,5,1,0,0,0,0,0,74,1,Purple,Purple.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,-45,103,1,0,0,response7disk,2.4157,-8,13,1,0,0,rectangle,-8,13,1,0,0,,-1,"[139,89,10,153,30,81,134,95,39,94]",-8,13,1,0,0,0,1,1,37,1,LightBlue,LightBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,57,-112,1,0,0,response3disk,3.1156,2,-1,1,0,0,rectangle,2,-1,1,0,0,,-1,"[139,89,10,153,30,81,134,95,39,94]",2,-1,1,0,0,0,2,2,77,1,Purple,Purple.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h17.42.365,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.10337781,60a7d8f45174b6633c940a15,61ad71e11ddd29ccf7a27d5b,61ad72ab8e98e9fa0404604c,,,,,,-52,102,1,0,0,response7disk,2.035,-10,9,1,0,0,rectangle,-10,9,1,0,0,,-3,"[139,89,10,153,30,81,134,95,39,94]",-10,9,1,0,0,0,3,3,43,1,Pink,Pink.jpg,Purple,Purple.jpg,,
