key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-121,-46,1,0,0,response5disk,2.8786,4,0,1,0,0,rectangle,4,0,1,0,0,,-2,"[33,31,42,72,127,8,129,72,75,66]",4,0,1,0,0,0,4,4,48,1,Turquiose,Turquiose.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-28,114,1,0,0,response7disk,2.0082,12,-2,1,0,0,rectangle,12,-2,1,0,0,,-3,"[33,31,42,72,127,8,129,72,75,66]",12,-2,1,0,0,0,5,5,12,1,Yellow,Yellow.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-72,51,1,0,0,response7disk,1.934,0,8,1,0,0,rectangle,0,8,1,0,0,,3,"[33,31,42,72,127,8,129,72,75,66]",0,8,1,0,0,0,6,6,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-102,-28,1,0,0,response5disk,2.4071,-17,-9,1,0,0,rectangle,-103,-41,1,0,0,,-2,"[33,31,42,72,127,8,129,72,75,66]",1,3,1,0,0,0,7,7,1,1,Red,Red.jpg,Yellow,Yellow.jpg,response5disk_3,rectangle
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-58,115,1,0,0,response7disk,5.2184,-11,-4,1,0,0,rectangle,-11,-4,1,0,0,,-4,"[33,31,42,72,127,8,129,72,75,66]",-11,-4,1,0,0,0,8,8,5,1,Red,Red.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-45,104,1,0,0,response7disk,1.5437,5,-12,1,0,0,rectangle,5,-12,1,0,0,,-1,"[33,31,42,72,127,8,129,72,75,66]",5,-12,1,0,0,0,9,9,6,1,Red,Red.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-114,-35,1,0,0,response5disk,4.5605,13,-4,1,0,0,rectangle,13,-4,1,0,0,,-4,"[33,31,42,72,127,8,129,72,75,66]",13,-4,1,0,0,0,10,10,65,1,Purple,Purple.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-56,88,1,0,0,response7disk,1.9372,-15,-17,1,0,0,rectangle,-15,-17,1,0,0,,-3,"[33,31,42,72,127,8,129,72,75,66]",-15,-17,1,0,0,0,11,11,14,1,Yellow,Yellow.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-49,104,1,0,0,response7disk,1.2835,7,-9,1,0,0,rectangle,7,-9,1,0,0,,-4,"[33,31,42,72,127,8,129,72,75,66]",7,-9,1,0,0,0,12,12,22,1,LightGreen,LightGreen.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-54,105,1,0,0,response7disk,1.2735,-13,-16,1,0,0,rectangle,-13,-16,1,0,0,,-3,"[33,31,42,72,127,8,129,72,75,66]",-13,-16,1,0,0,0,13,13,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,,
