key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-21,89,1,0,0,response7disk,0.9499,5,2,1,0,0,rectangle,5,2,1,0,0,,2,"[116,55,152,161,0,39,53,56,21,41]",5,2,1,0,0,0,4,4,49,1,LightBlue,LightBlue.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-41,62,1,0,0,response7disk,1.0164,-8,-11,1,0,0,rectangle,-8,-11,1,0,0,,3,"[116,55,152,161,0,39,53,56,21,41]",-8,-11,1,0,0,0,5,5,54,1,DarkGreen,DarkGreen.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-39,62,1,0,0,response7disk,1.0338,-2,-8,1,0,0,rectangle,-2,-8,1,0,0,,-4,"[116,55,152,161,0,39,53,56,21,41]",-2,-8,1,0,0,0,6,6,47,1,DarkGreen,DarkGreen.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,46,89,1,0,0,response1disk,0.7996,4,7,1,0,0,rectangle,4,7,1,0,0,,2,"[116,55,152,161,0,39,53,56,21,41]",4,7,1,0,0,0,7,7,17,1,LightGreen,LightGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-38,72,1,0,0,response7disk,0.9336,-3,7,1,0,0,rectangle,-3,7,1,0,0,,1,"[116,55,152,161,0,39,53,56,21,41]",-3,7,1,0,0,0,8,8,48,1,Turquiose,Turquiose.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,48,-109,1,0,0,response3disk,1.7166,3,9,1,0,0,rectangle,3,9,1,0,0,,-1,"[116,55,152,161,0,39,53,56,21,41]",3,9,1,0,0,0,9,9,21,1,LightGreen,LightGreen.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-65,-29,1,0,0,response5disk,2.2662,7,-1,1,0,0,rectangle,7,-1,1,0,0,,-2,"[116,55,152,161,0,39,53,56,21,41]",7,-1,1,0,0,0,10,10,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-46,84,1,0,0,response7disk,0.7999,-8,9,1,0,0,rectangle,-8,9,1,0,0,,-2,"[116,55,152,161,0,39,53,56,21,41]",-8,9,1,0,0,0,11,11,73,1,Pink,Pink.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,31,78,1,0,0,response1disk,0.7006,-5,14,1,0,0,rectangle,-5,14,1,0,0,,3,"[116,55,152,161,0,39,53,56,21,41]",-5,14,1,0,0,0,12,12,39,1,DarkBlue,DarkBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-55,103,1,0,0,response7disk,1.3164,5,-1,1,0,0,rectangle,5,-1,1,0,0,,-3,"[116,55,152,161,0,39,53,56,21,41]",5,-1,1,0,0,0,13,13,40,1,DarkBlue,DarkBlue.jpg,Pink,Pink.jpg,,
