key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-55,81,1,0,0,response7disk,1.7537,6,6,1,0,0,rectangle,6,6,1,0,0,-1,-3,"[88,5,87,46,20,20,39,93,72,78]",6,6,1,0,0,0,14,14,41,1,DarkBlue,DarkBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-52,96,1,0,0,response7disk,1.0518,1,2,1,0,0,rectangle,1,2,1,0,0,-1,3,"[88,5,87,46,20,20,39,93,72,78]",1,2,1,0,0,0,15,15,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-41,85,1,0,0,response7disk,0.8687,10,-6,1,0,0,rectangle,10,-6,1,0,0,-1,-4,"[88,5,87,46,20,20,39,93,72,78]",10,-6,1,0,0,0,16,16,31,1,Turquiose,Turquiose.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,39,82,1,0,0,response1disk,0.8666,10,-16,1,0,0,rectangle,10,-16,1,0,0,-1,3,"[88,5,87,46,20,20,39,93,72,78]",10,-16,1,0,0,0,17,17,44,1,Purple,Purple.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,25,87,1,0,0,response1disk,1.1702,0,4,1,0,0,rectangle,0,4,1,0,0,-1,-2,"[88,5,87,46,20,20,39,93,72,78]",0,4,1,0,0,0,18,18,26,1,DarkGreen,DarkGreen.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-63,89,1,0,0,response7disk,0.9198,-7,11,1,0,0,rectangle,-53,123,1,0,0,-4,-4,"[88,5,87,46,20,20,39,93,72,78]",-3,-16,1,0,0,0,19,19,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,response7disk_3,rectangle
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-37,98,1,0,0,response7disk,1.4859,-3,12,1,0,0,rectangle,-3,12,1,0,0,-4,-2,"[88,5,87,46,20,20,39,93,72,78]",-3,12,1,0,0,0,20,20,72,1,DarkBlue,DarkBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-62,117,1,0,0,response7disk,0.8361,7,4,1,0,0,rectangle,7,4,1,0,0,-4,-2,"[88,5,87,46,20,20,39,93,72,78]",7,4,1,0,0,0,21,21,58,1,Pink,Pink.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-37,87,1,0,0,response7disk,0.8693,16,-18,1,0,0,rectangle,16,-18,1,0,0,-4,3,"[88,5,87,46,20,20,39,93,72,78]",16,-18,1,0,0,0,22,22,40,1,DarkBlue,DarkBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETHA 616b4a94951835aed0530a7c,001,2021-12-06_04h18.33.315,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.69434329,616b4a94951835aed0530a7c,61ad71e11ddd29ccf7a27d5b,61ad72ae92cbf3629b3b838f,,,-20,111,1,0,0,response7disk,1.0047,9,14,1,0,0,rectangle,9,14,1,0,0,-4,-3,"[88,5,87,46,20,20,39,93,72,78]",9,14,1,0,0,0,23,23,34,1,Turquiose,Turquiose.jpg,Purple,Purple.jpg,,
