key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
space,3.4358,space,9.8745,space,8.748,space,17.6861,space,24.3052,space,9.9374,112,54,1,0,0,response1disk_5,3,-1,-12,1,0,0,rectangle_8,-1,-12,1,0,0,3,-1,-12,1,0,0,0,0,0,3,1,trail2,trail2.jpg,trail2,trail2.jpg,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,52,128,1,0,0,response1disk_5,4,21,2,1,0,0,rectangle_8,116,68,1,0,0,3,6,-3,1,0,0,0,1,1,0,1,trail1,trail1.jpg,trail1,trail1.jpg,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,response1disk_7,3,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,69,-92,1,0,0,response3disk_5,1,15,7,1,0,0,rectangle_8,15,7,1,0,0,3,15,7,1,0,0,0,2,2,1,1,trail1,trail1.jpg,trail2,trail2.jpg,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-85,70,1,0,0,response7disk_5,-3,6,1,1,0,0,rectangle_8,110,46,1,0,0,3,14,-8,1,0,0,0,3,3,4,1,trail2,trail2.jpg,trail3,trail3.jpg,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,response1disk_7,3,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,21,103,1,0,0,response1disk_5,4,3,-1,1,0,0,rectangle_8,3,-1,1,0,0,3,3,-1,1,0,0,0,4,4,5,1,trail3,trail3.jpg,trail3,trail3.jpg,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,47,-117,1,0,0,response3disk_5,1,-10,-14,1,0,0,rectangle_8,-10,-14,1,0,0,3,-10,-14,1,0,0,0,5,5,2,1,trail1,trail1.jpg,trail3,trail3.jpg,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,space,3.4083,-51,87,1,0,0,response7disk,1.9742,-1,6,1,0,0,rectangle,-1,6,1,0,0,,3,"[76,138,139,97,84,73,55,11,110,147]",-1,6,1,0,0,0,0,0,6,1,Red,Red.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,92,-36,1,0,0,response3disk,3.8812,1,5,1,0,0,rectangle,1,5,1,0,0,,-2,"[76,138,139,97,84,73,55,11,110,147]",1,5,1,0,0,0,1,1,7,1,Red,Red.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,43,119,1,0,0,response1disk,1.4673,-1,-24,1,0,0,rectangle,-1,-24,1,0,0,,-2,"[76,138,139,97,84,73,55,11,110,147]",-1,-24,1,0,0,0,2,2,17,1,LightGreen,LightGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-06_02h18.08.632,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,76.37668983,60afdd81d19d38d900cf5154,61ad71e11ddd29ccf7a27d5b,61ad72c7234a343b10e465e2,,,,,,69,36,1,0,0,response1disk,1.7474,-12,-9,1,0,0,rectangle,-12,-9,1,0,0,,1,"[76,138,139,97,84,73,55,11,110,147]",-12,-9,1,0,0,0,3,3,58,1,Pink,Pink.jpg,Yellow,Yellow.jpg,,
